num. of data,6.000000E+6,Distance (m),Time 1
      ,      ,24.215852,41.97307937
      ,      ,24.225865,35.97170355
      ,      ,24.235878,27.96986912
      ,      ,24.245891,20.96826399
      ,      ,24.255903,11.96620026
      ,      ,24.265916,4.96459514
      ,      ,24.275929,0.96367792
      ,      ,24.285942,-3.03723929
      ,      ,24.295955,-1.03678068
      ,      ,24.305967,1.96390723
      ,      ,24.315980,9.96574166
      ,      ,24.325993,19.96803469
      ,      ,24.336006,25.96941051
      ,      ,24.346018,34.97147424
      ,      ,24.356031,41.97307937
      ,      ,24.366044,45.97399658
      ,      ,24.376057,47.97445519
      ,      ,24.386069,46.97422588
      ,      ,24.396082,41.97307937
      ,      ,24.406095,36.97193285
      ,      ,24.416108,26.96963981
      ,      ,24.426120,13.96665887
      ,      ,24.436133,3.96436583
      ,      ,24.446146,-2.03700999
      ,      ,24.456159,-6.03792720
      ,      ,24.466171,-7.03815650
      ,      ,24.476184,-6.03792720
      ,      ,24.486197,1.96390723
      ,      ,24.496210,10.96597096
      ,      ,24.506222,19.96803469
      ,      ,24.516235,32.97101564
      ,      ,24.526248,40.97285006
      ,      ,24.536261,48.97468449
      ,      ,24.546273,53.97583101
      ,      ,24.556286,52.97560170
      ,      ,24.566299,49.97491379
      ,      ,24.576312,41.97307937
      ,      ,24.586324,31.97078633
      ,      ,24.596337,20.96826399
      ,      ,24.606350,7.96528305
      ,      ,24.616363,-4.03746859
      ,      ,24.626375,-10.03884441
      ,      ,24.636388,-15.03999093
      ,      ,24.646401,-13.03953232
      ,      ,24.656414,-7.03815650
      ,      ,24.666427,1.96390723
      ,      ,24.676439,12.96642957
      ,      ,24.686452,25.96941051
      ,      ,24.696465,38.97239146
      ,      ,24.706478,46.97422588
      ,      ,24.716490,53.97583101
      ,      ,24.726503,57.97674822
      ,      ,24.736516,56.97651892
      ,      ,24.746529,48.97468449
      ,      ,24.756541,38.97239146
      ,      ,24.766554,29.97032772
      ,      ,24.776567,12.96642957
      ,      ,24.786580,-0.03655138
      ,      ,24.796592,-10.03884441
      ,      ,24.806605,-14.03976163
      ,      ,24.816618,-16.04022023
      ,      ,24.826631,-13.03953232
      ,      ,24.836643,-6.03792720
      ,      ,24.846656,5.96482444
      ,      ,24.856669,19.96803469
      ,      ,24.866682,32.97101564
      ,      ,24.876694,47.97445519
      ,      ,24.886707,55.97628962
      ,      ,24.896720,61.97766544
      ,      ,24.906733,62.97789474
      ,      ,24.916745,58.97697753
      ,      ,24.926758,48.97468449
      ,      ,24.936771,36.97193285
      ,      ,24.946784,20.96826399
      ,      ,24.956796,7.96528305
      ,      ,24.966809,-7.03815650
      ,      ,24.976822,-17.04044954
      ,      ,24.986835,-21.04136675
      ,      ,24.996847,-21.04136675
      ,      ,25.006860,-16.04022023
      ,      ,25.016873,-4.03746859
      ,      ,25.026886,9.96574166
      ,      ,25.036899,24.96918121
      ,      ,25.046911,41.97307937
      ,      ,25.056924,53.97583101
      ,      ,25.066937,62.97789474
      ,      ,25.076950,68.97927056
      ,      ,25.086962,65.97858265
      ,      ,25.096975,59.97720683
      ,      ,25.106988,45.97399658
      ,      ,25.117001,29.97032772
      ,      ,25.127013,10.96597096
      ,      ,25.137026,-5.03769790
      ,      ,25.147039,-17.04044954
      ,      ,25.157052,-25.04228397
      ,      ,25.167064,-26.04251327
      ,      ,25.177077,-26.04251327
      ,      ,25.187090,-15.03999093
      ,      ,25.197103,-2.03700999
      ,      ,25.207115,15.96711748
      ,      ,25.217128,32.97101564
      ,      ,25.227141,49.97491379
      ,      ,25.237154,63.97812404
      ,      ,25.247166,75.98087568
      ,      ,25.257179,72.98018777
      ,      ,25.267192,69.97949986
      ,      ,25.277205,58.97697753
      ,      ,25.287217,41.97307937
      ,      ,25.297230,22.96872260
      ,      ,25.307243,1.96390723
      ,      ,25.317256,-15.03999093
      ,      ,25.327268,-28.04297188
      ,      ,25.337281,-35.04457700
      ,      ,25.347294,-36.04480630
      ,      ,25.357307,-30.04343048
      ,      ,25.367320,-15.03999093
      ,      ,25.377332,4.96459514
      ,      ,25.387345,24.96918121
      ,      ,25.397358,42.97330867
      ,      ,25.407371,61.97766544
      ,      ,25.417383,72.98018777
      ,      ,25.427396,78.98156359
      ,      ,25.437409,76.98110499
      ,      ,25.447422,67.97904126
      ,      ,25.457434,52.97560170
      ,      ,25.467447,34.97147424
      ,      ,25.477460,13.96665887
      ,      ,25.487473,-6.03792720
      ,      ,25.497485,-21.04136675
      ,      ,25.507498,-31.04365979
      ,      ,25.517511,-36.04480630
      ,      ,25.527524,-32.04388909
      ,      ,25.537536,-22.04159606
      ,      ,25.547549,-6.03792720
      ,      ,25.557562,12.96642957
      ,      ,25.567575,33.97124494
      ,      ,25.577587,50.97514310
      ,      ,25.587600,64.97835335
      ,      ,25.597613,75.98087568
      ,      ,25.607626,76.98110499
      ,      ,25.617638,73.98041708
      ,      ,25.627651,59.97720683
      ,      ,25.637664,43.97353797
      ,      ,25.647677,26.96963981
      ,      ,25.657689,4.96459514
      ,      ,25.667702,-14.03976163
      ,      ,25.677715,-28.04297188
      ,      ,25.687728,-36.04480630
      ,      ,25.697740,-38.04526491
      ,      ,25.707753,-31.04365979
      ,      ,25.717766,-17.04044954
      ,      ,25.727779,1.96390723
      ,      ,25.737792,18.96780539
      ,      ,25.747804,42.97330867
      ,      ,25.757817,59.97720683
      ,      ,25.767830,74.98064638
      ,      ,25.777843,81.98225151
      ,      ,25.787855,78.98156359
      ,      ,25.797868,70.97972917
      ,      ,25.807881,54.97606031
      ,      ,25.817894,35.97170355
      ,      ,25.827906,12.96642957
      ,      ,25.837919,-7.03815650
      ,      ,25.847932,-27.04274257
      ,      ,25.857945,-39.04549421
      ,      ,25.867957,-42.04618213
      ,      ,25.877970,-40.04572352
      ,      ,25.887983,-29.04320118
      ,      ,25.897996,-12.03930302
      ,      ,25.908008,9.96574166
      ,      ,25.918021,32.97101564
      ,      ,25.928034,53.97583101
      ,      ,25.938047,70.97972917
      ,      ,25.948059,81.98225151
      ,      ,25.958072,85.98316872
      ,      ,25.968085,77.98133429
      ,      ,25.978098,63.97812404
      ,      ,25.988110,44.97376728
      ,      ,25.998123,22.96872260
      ,      ,26.008136,-1.03678068
      ,      ,26.018149,-20.04113745
      ,      ,26.028161,-36.04480630
      ,      ,26.038174,-43.04641143
      ,      ,26.048187,-46.04709934
      ,      ,26.058200,-36.04480630
      ,      ,26.068212,-20.04113745
      ,      ,26.078225,-2.03700999
      ,      ,26.088238,23.96895190
      ,      ,26.098251,43.97353797
      ,      ,26.108264,63.97812404
      ,      ,26.118276,76.98110499
      ,      ,26.128289,83.98271011
      ,      ,26.138302,77.98133429
      ,      ,26.148315,67.97904126
      ,      ,26.158327,52.97560170
      ,      ,26.168340,31.97078633
      ,      ,26.178353,8.96551235
      ,      ,26.188366,-11.03907372
      ,      ,26.198378,-28.04297188
      ,      ,26.208391,-39.04549421
      ,      ,26.218404,-43.04641143
      ,      ,26.228417,-39.04549421
      ,      ,26.238429,-26.04251327
      ,      ,26.248442,-8.03838581
      ,      ,26.258455,12.96642957
      ,      ,26.268468,36.97193285
      ,      ,26.278480,57.97674822
      ,      ,26.288493,73.98041708
      ,      ,26.298506,83.98271011
      ,      ,26.308519,85.98316872
      ,      ,26.318531,78.98156359
      ,      ,26.328544,64.97835335
      ,      ,26.338557,44.97376728
      ,      ,26.348570,22.96872260
      ,      ,26.358582,-3.03723929
      ,      ,26.368595,-24.04205466
      ,      ,26.378608,-39.04549421
      ,      ,26.388621,-48.04755795
      ,      ,26.398633,-49.04778725
      ,      ,26.408646,-36.04480630
      ,      ,26.418659,-21.04136675
      ,      ,26.428672,-0.03655138
      ,      ,26.438684,23.96895190
      ,      ,26.448697,46.97422588
      ,      ,26.458710,68.97927056
      ,      ,26.468723,81.98225151
      ,      ,26.478736,84.98293942
      ,      ,26.488748,83.98271011
      ,      ,26.498761,71.97995847
      ,      ,26.508774,53.97583101
      ,      ,26.518787,33.97124494
      ,      ,26.528799,5.96482444
      ,      ,26.538812,-18.04067884
      ,      ,26.548825,-33.04411839
      ,      ,26.558838,-45.04687004
      ,      ,26.568850,-47.04732864
      ,      ,26.578863,-43.04641143
      ,      ,26.588876,-29.04320118
      ,      ,26.598889,-11.03907372
      ,      ,26.608901,11.96620026
      ,      ,26.618914,34.97147424
      ,      ,26.628927,55.97628962
      ,      ,26.638940,73.98041708
      ,      ,26.648952,83.98271011
      ,      ,26.658965,85.98316872
      ,      ,26.668978,78.98156359
      ,      ,26.678991,65.97858265
      ,      ,26.689003,44.97376728
      ,      ,26.699016,18.96780539
      ,      ,26.709029,-5.03769790
      ,      ,26.719042,-26.04251327
      ,      ,26.729054,-40.04572352
      ,      ,26.739067,-48.04755795
      ,      ,26.749080,-51.04824586
      ,      ,26.759093,-40.04572352
      ,      ,26.769105,-23.04182536
      ,      ,26.779118,-0.03655138
      ,      ,26.789131,23.96895190
      ,      ,26.799144,51.97537240
      ,      ,26.809156,70.97972917
      ,      ,26.819169,83.98271011
      ,      ,26.829182,91.98454454
      ,      ,26.839195,89.98408593
      ,      ,26.849208,77.98133429
      ,      ,26.859220,59.97720683
      ,      ,26.869233,32.97101564
      ,      ,26.879246,4.96459514
      ,      ,26.889259,-16.04022023
      ,      ,26.899271,-37.04503561
      ,      ,26.909284,-53.04870446
      ,      ,26.919297,-55.04916307
      ,      ,26.929310,-53.04870446
      ,      ,26.939322,-36.04480630
      ,      ,26.949335,-14.03976163
      ,      ,26.959348,12.96642957
      ,      ,26.969361,40.97285006
      ,      ,26.979373,65.97858265
      ,      ,26.989386,83.98271011
      ,      ,26.999399,95.98546175
      ,      ,27.009412,96.98569106
      ,      ,27.019424,86.98339802
      ,      ,27.029437,67.97904126
      ,      ,27.039450,45.97399658
      ,      ,27.049463,15.96711748
      ,      ,27.059475,-12.03930302
      ,      ,27.069488,-35.04457700
      ,      ,27.079501,-56.04939237
      ,      ,27.089514,-62.05076819
      ,      ,27.099526,-60.05030959
      ,      ,27.109539,-48.04755795
      ,      ,27.119552,-29.04320118
      ,      ,27.129565,-3.03723929
      ,      ,27.139577,20.96826399
      ,      ,27.149590,46.97422588
      ,      ,27.159603,61.97766544
      ,      ,27.169616,71.97995847
      ,      ,27.179628,59.97720683
      ,      ,27.189641,31.97078633
      ,      ,27.199654,10.96597096
      ,      ,27.209667,6.96505374
      ,      ,27.219680,2.96413653
      ,      ,27.229692,1.96390723
      ,      ,27.239705,1.96390723
      ,      ,27.249718,-0.03655138
      ,      ,27.259731,0.96367792
      ,      ,27.269743,-0.03655138
      ,      ,27.279756,0.96367792
      ,      ,27.289769,0.96367792
      ,      ,27.299782,0.96367792
      ,      ,27.309794,1.96390723
      ,      ,27.319807,0.96367792
      ,      ,27.329820,2.96413653
      ,      ,27.339833,1.96390723
      ,      ,27.349845,2.96413653
      ,      ,27.359858,2.96413653
      ,      ,27.369871,2.96413653
      ,      ,27.379884,0.96367792
      ,      ,27.389896,0.96367792
      ,      ,27.399909,1.96390723
      ,      ,27.409922,2.96413653
      ,      ,27.419935,2.96413653
      ,      ,27.429947,1.96390723
      ,      ,27.439960,0.96367792
      ,      ,27.449973,-0.03655138
      ,      ,27.459986,-0.03655138
      ,      ,27.469998,-0.03655138
      ,      ,27.480011,1.96390723
      ,      ,27.490024,0.96367792
      ,      ,27.500037,0.96367792
      ,      ,27.510049,1.96390723
      ,      ,27.520062,2.96413653
      ,      ,27.530075,2.96413653
      ,      ,27.540088,0.96367792
      ,      ,27.550100,0.96367792
      ,      ,27.560113,0.96367792
      ,      ,27.570126,1.96390723
      ,      ,27.580139,0.96367792
      ,      ,27.590152,1.96390723
      ,      ,27.600164,0.96367792
      ,      ,27.610177,0.96367792
      ,      ,27.620190,0.96367792
      ,      ,27.630203,1.96390723
      ,      ,27.640215,0.96367792
      ,      ,27.650228,1.96390723
      ,      ,27.660241,0.96367792
      ,      ,27.670254,1.96390723
      ,      ,27.680266,1.96390723
      ,      ,27.690279,-0.03655138
      ,      ,27.700292,0.96367792
      ,      ,27.710305,0.96367792
      ,      ,27.720317,0.96367792
      ,      ,27.730330,-0.03655138
      ,      ,27.740343,-0.03655138
      ,      ,27.750356,-1.03678068
      ,      ,27.760368,-12.03930302
      ,      ,27.770381,-27.04274257
      ,      ,27.780394,-44.04664073
      ,      ,27.790407,-60.05030959
      ,      ,27.800419,-63.05099750
      ,      ,27.810432,-62.05076819
      ,      ,27.820445,-51.04824586
      ,      ,27.830458,-31.04365979
      ,      ,27.840470,-7.03815650
      ,      ,27.850483,21.96849330
      ,      ,27.860496,44.97376728
      ,      ,27.870509,72.98018777
      ,      ,27.880521,88.98385663
      ,      ,27.890534,90.98431524
      ,      ,27.900547,86.98339802
      ,      ,27.910560,77.98133429
      ,      ,27.920572,54.97606031
      ,      ,27.930585,27.96986912
      ,      ,27.940598,0.96367792
      ,      ,27.950611,-20.04113745
      ,      ,27.960624,-41.04595282
      ,      ,27.970636,-49.04778725
      ,      ,27.980649,-60.05030959
      ,      ,27.990662,-48.04755795
      ,      ,28.000675,-35.04457700
      ,      ,28.010687,-14.03976163
      ,      ,28.020700,11.96620026
      ,      ,28.030713,39.97262076
      ,      ,28.040726,57.97674822
      ,      ,28.050738,77.98133429
      ,      ,28.060751,88.98385663
      ,      ,28.070764,82.98248081
      ,      ,28.080777,75.98087568
      ,      ,28.090789,54.97606031
      ,      ,28.100802,35.97170355
      ,      ,28.110815,10.96597096
      ,      ,28.120828,-12.03930302
      ,      ,28.130840,-30.04343048
      ,      ,28.140853,-40.04572352
      ,      ,28.150866,-50.04801655
      ,      ,28.160879,-45.04687004
      ,      ,28.170891,-31.04365979
      ,      ,28.180904,-16.04022023
      ,      ,28.190917,6.96505374
      ,      ,28.200930,29.97032772
      ,      ,28.210942,48.97468449
      ,      ,28.220955,66.97881195
      ,      ,28.230968,79.98179290
      ,      ,28.240981,81.98225151
      ,      ,28.250993,76.98110499
      ,      ,28.261006,68.97927056
      ,      ,28.271019,45.97399658
      ,      ,28.281032,21.96849330
      ,      ,28.291045,-1.03678068
      ,      ,28.301057,-17.04044954
      ,      ,28.311070,-36.04480630
      ,      ,28.321083,-43.04641143
      ,      ,28.331096,-43.04641143
      ,      ,28.341108,-36.04480630
      ,      ,28.351121,-23.04182536
      ,      ,28.361134,-7.03815650
      ,      ,28.371147,10.96597096
      ,      ,28.381159,33.97124494
      ,      ,28.391172,56.97651892
      ,      ,28.401185,70.97972917
      ,      ,28.411198,77.98133429
      ,      ,28.421210,77.98133429
      ,      ,28.431223,71.97995847
      ,      ,28.441236,55.97628962
      ,      ,28.451249,33.97124494
      ,      ,28.461261,14.96688817
      ,      ,28.471274,-5.03769790
      ,      ,28.481287,-22.04159606
      ,      ,28.491300,-37.04503561
      ,      ,28.501312,-39.04549421
      ,      ,28.511325,-38.04526491
      ,      ,28.521338,-35.04457700
      ,      ,28.531351,-11.03907372
      ,      ,28.541363,7.96528305
      ,      ,28.551376,27.96986912
      ,      ,28.561389,48.97468449
      ,      ,28.571402,62.97789474
      ,      ,28.581414,74.98064638
      ,      ,28.591427,77.98133429
      ,      ,28.601440,72.98018777
      ,      ,28.611453,56.97651892
      ,      ,28.621465,49.97491379
      ,      ,28.631478,21.96849330
      ,      ,28.641491,1.96390723
      ,      ,28.651504,-12.03930302
      ,      ,28.661517,-28.04297188
      ,      ,28.671529,-40.04572352
      ,      ,28.681542,-32.04388909
      ,      ,28.691555,-25.04228397
      ,      ,28.701568,-18.04067884
      ,      ,28.711580,-2.03700999
      ,      ,28.721593,16.96734678
      ,      ,28.731606,38.97239146
      ,      ,28.741619,57.97674822
      ,      ,28.751631,71.97995847
      ,      ,28.761644,67.97904126
      ,      ,28.771657,68.97927056
      ,      ,28.781670,67.97904126
      ,      ,28.791682,48.97468449
      ,      ,28.801695,34.97147424
      ,      ,28.811708,9.96574166
      ,      ,28.821721,-5.03769790
      ,      ,28.831733,-22.04159606
      ,      ,28.841746,-30.04343048
      ,      ,28.851759,-37.04503561
      ,      ,28.861772,-31.04365979
      ,      ,28.871784,-23.04182536
      ,      ,28.881797,-7.03815650
      ,      ,28.891810,8.96551235
      ,      ,28.901823,27.96986912
      ,      ,28.911835,51.97537240
      ,      ,28.921848,63.97812404
      ,      ,28.931861,67.97904126
      ,      ,28.941874,70.97972917
      ,      ,28.951886,70.97972917
      ,      ,28.961899,54.97606031
      ,      ,28.971912,46.97422588
      ,      ,28.981925,24.96918121
      ,      ,28.991937,3.96436583
      ,      ,29.001950,-15.03999093
      ,      ,29.011963,-31.04365979
      ,      ,29.021976,-37.04503561
      ,      ,29.031989,-36.04480630
      ,      ,29.042001,-31.04365979
      ,      ,29.052014,-14.03976163
      ,      ,29.062027,-0.03655138
      ,      ,29.072040,22.96872260
      ,      ,29.082052,41.97307937
      ,      ,29.092065,55.97628962
      ,      ,29.102078,66.97881195
      ,      ,29.112091,75.98087568
      ,      ,29.122103,74.98064638
      ,      ,29.132116,65.97858265
      ,      ,29.142129,51.97537240
      ,      ,29.152142,30.97055703
      ,      ,29.162154,10.96597096
      ,      ,29.172167,-5.03769790
      ,      ,29.182180,-23.04182536
      ,      ,29.192193,-28.04297188
      ,      ,29.202205,-39.04549421
      ,      ,29.212218,-31.04365979
      ,      ,29.222231,-24.04205466
      ,      ,29.232244,-6.03792720
      ,      ,29.242256,10.96597096
      ,      ,29.252269,29.97032772
      ,      ,29.262282,53.97583101
      ,      ,29.272295,62.97789474
      ,      ,29.282307,70.97972917
      ,      ,29.292320,77.98133429
      ,      ,29.302333,73.98041708
      ,      ,29.312346,56.97651892
      ,      ,29.322358,35.97170355
      ,      ,29.332371,20.96826399
      ,      ,29.342384,0.96367792
      ,      ,29.352397,-16.04022023
      ,      ,29.362409,-31.04365979
      ,      ,29.372422,-32.04388909
      ,      ,29.382435,-38.04526491
      ,      ,29.392448,-30.04343048
      ,      ,29.402461,-12.03930302
      ,      ,29.412473,2.96413653
      ,      ,29.422486,22.96872260
      ,      ,29.432499,38.97239146
      ,      ,29.442512,50.97514310
      ,      ,29.452524,67.97904126
      ,      ,29.462537,72.98018777
      ,      ,29.472550,76.98110499
      ,      ,29.482563,66.97881195
      ,      ,29.492575,50.97514310
      ,      ,29.502588,25.96941051
      ,      ,29.512601,11.96620026
      ,      ,29.522614,-5.03769790
      ,      ,29.532626,-22.04159606
      ,      ,29.542639,-31.04365979
      ,      ,29.552652,-38.04526491
      ,      ,29.562665,-32.04388909
      ,      ,29.572677,-19.04090815
      ,      ,29.582690,-7.03815650
      ,      ,29.592703,10.96597096
      ,      ,29.602716,24.96918121
      ,      ,29.612728,48.97468449
      ,      ,29.622741,58.97697753
      ,      ,29.632754,75.98087568
      ,      ,29.642767,66.97881195
      ,      ,29.652779,62.97789474
      ,      ,29.662792,56.97651892
      ,      ,29.672805,40.97285006
      ,      ,29.682818,17.96757608
      ,      ,29.692830,3.96436583
      ,      ,29.702843,-7.03815650
      ,      ,29.712856,-20.04113745
      ,      ,29.722869,-29.04320118
      ,      ,29.732881,-32.04388909
      ,      ,29.742894,-21.04136675
      ,      ,29.752907,-8.03838581
      ,      ,29.762920,2.96413653
      ,      ,29.772933,23.96895190
      ,      ,29.782945,30.97055703
      ,      ,29.792958,49.97491379
      ,      ,29.802971,62.97789474
      ,      ,29.812984,69.97949986
      ,      ,29.822996,59.97720683
      ,      ,29.833009,56.97651892
      ,      ,29.843022,47.97445519
      ,      ,29.853035,33.97124494
      ,      ,29.863047,10.96597096
      ,      ,29.873060,-1.03678068
      ,      ,29.883073,-13.03953232
      ,      ,29.893086,-22.04159606
      ,      ,29.903098,-27.04274257
      ,      ,29.913111,-21.04136675
      ,      ,29.923124,-12.03930302
      ,      ,29.933137,0.96367792
      ,      ,29.943149,10.96597096
      ,      ,29.953162,21.96849330
      ,      ,29.963175,35.97170355
      ,      ,29.973188,43.97353797
      ,      ,29.983200,39.97262076
      ,      ,29.993213,29.97032772
      ,      ,30.003226,25.96941051
      ,      ,30.013239,24.96918121
      ,      ,30.023251,23.96895190
      ,      ,30.033264,34.97147424
      ,      ,30.043277,42.97330867
      ,      ,30.053290,25.96941051
      ,      ,30.063302,17.96757608
      ,      ,30.073315,2.96413653
      ,      ,30.083328,-1.03678068
      ,      ,30.093341,-0.03655138
      ,      ,30.103353,3.96436583
      ,      ,30.113366,9.96574166
      ,      ,30.123379,21.96849330
      ,      ,30.133392,30.97055703
      ,      ,30.143405,28.97009842
      ,      ,30.153417,42.97330867
      ,      ,30.163430,41.97307937
      ,      ,30.173443,38.97239146
      ,      ,30.183456,30.97055703
      ,      ,30.193468,42.97330867
      ,      ,30.203481,27.96986912
      ,      ,30.213494,20.96826399
      ,      ,30.223507,17.96757608
      ,      ,30.233519,3.96436583
      ,      ,30.243532,-5.03769790
      ,      ,30.253545,-5.03769790
      ,      ,30.263558,-6.03792720
      ,      ,30.273570,-3.03723929
      ,      ,30.283583,6.96505374
      ,      ,30.293596,13.96665887
      ,      ,30.303609,24.96918121
      ,      ,30.313621,30.97055703
      ,      ,30.323634,37.97216215
      ,      ,30.333647,-855.23260585
      ,      ,30.343660,58.97697753
      ,      ,30.353672,48.97468449
      ,      ,30.363685,44.97376728
      ,      ,30.373698,36.97193285
      ,      ,30.383711,31.97078633
      ,      ,30.393723,20.96826399
      ,      ,30.403736,7.96528305
      ,      ,30.413749,3.96436583
      ,      ,30.423762,-3.03723929
      ,      ,30.433774,-5.03769790
      ,      ,30.443787,-1.03678068
      ,      ,30.453800,3.96436583
      ,      ,30.463813,10.96597096
      ,      ,30.473825,19.96803469
      ,      ,30.483838,18.96780539
      ,      ,30.493851,41.97307937
      ,      ,30.503864,-52.04847516
      ,      ,30.513877,-45.04687004
      ,      ,30.523889,42.97330867
      ,      ,30.533902,37.97216215
      ,      ,30.543915,25.96941051
      ,      ,30.553928,28.97009842
      ,      ,30.563940,22.96872260
      ,      ,30.573953,9.96574166
      ,      ,30.583966,5.96482444
      ,      ,30.593979,0.96367792
      ,      ,30.603991,-4.03746859
      ,      ,30.614004,-2.03700999
      ,      ,30.624017,-1.03678068
      ,      ,30.634030,7.96528305
      ,      ,30.644042,9.96574166
      ,      ,30.654055,23.96895190
      ,      ,30.664068,24.96918121
      ,      ,30.674081,28.97009842
      ,      ,30.684093,56.97651892
      ,      ,30.694106,44.97376728
      ,      ,30.704119,32.97101564
      ,      ,30.714132,-3397.81549528
      ,      ,30.724144,39.97262076
      ,      ,30.734157,25.96941051
      ,      ,30.744170,11.96620026
      ,      ,30.754183,11.96620026
      ,      ,30.764195,1.96390723
      ,      ,30.774208,1.96390723
      ,      ,30.784221,-0.03655138
      ,      ,30.794234,1.96390723
      ,      ,30.804246,4.96459514
      ,      ,30.814259,12.96642957
      ,      ,30.824272,16.96734678
      ,      ,30.834285,25.96941051
      ,      ,30.844298,35.97170355
      ,      ,30.854310,32.97101564
      ,      ,30.864323,28.97009842
      ,      ,30.874336,1776.37069159
      ,      ,30.884349,52.97560170
      ,      ,30.894361,-1884.46855912
      ,      ,30.904374,34.97147424
      ,      ,30.914387,22.96872260
      ,      ,30.924400,16.96734678
      ,      ,30.934412,8.96551235
      ,      ,30.944425,5.96482444
      ,      ,30.954438,1.96390723
      ,      ,30.964451,1.96390723
      ,      ,30.974463,4.96459514
      ,      ,30.984476,8.96551235
      ,      ,30.994489,16.96734678
      ,      ,31.004502,25.96941051
      ,      ,31.014514,29.97032772
      ,      ,31.024527,20.96826399
      ,      ,31.034540,974.18679020
      ,      ,31.044553,47.97445519
      ,      ,31.054565,293.03063454
      ,      ,31.064578,42.97330867
      ,      ,31.074591,27.96986912
      ,      ,31.084604,29.97032772
      ,      ,31.094616,21.96849330
      ,      ,31.104629,16.96734678
      ,      ,31.114642,9.96574166
      ,      ,31.124655,6.96505374
      ,      ,31.134667,4.96459514
      ,      ,31.144680,6.96505374
      ,      ,31.154693,10.96597096
      ,      ,31.164706,11.96620026
      ,      ,31.174718,9.96574166
      ,      ,31.184731,27.96986912
      ,      ,31.194744,36.97193285
      ,      ,31.204757,34.97147424
      ,      ,31.214770,34.97147424
      ,      ,31.224782,48.97468449
      ,      ,31.234795,28.97009842
      ,      ,31.244808,-581.16977670
      ,      ,31.254821,40.97285006
      ,      ,31.264833,17.96757608
      ,      ,31.274846,12.96642957
      ,      ,31.284859,7.96528305
      ,      ,31.294872,4.96459514
      ,      ,31.304884,10.96597096
      ,      ,31.314897,9.96574166
      ,      ,31.324910,12.96642957
      ,      ,31.334923,8.96551235
      ,      ,31.344935,6.96505374
      ,      ,31.354948,8.96551235
      ,      ,31.364961,3.96436583
      ,      ,31.374974,2.96413653
      ,      ,31.384986,1.96390723
      ,      ,31.394999,2.96413653
      ,      ,31.405012,0.96367792
      ,      ,31.415025,2.96413653
      ,      ,31.425037,0.96367792
      ,      ,31.435050,3.96436583
      ,      ,31.445063,5.96482444
      ,      ,31.455076,9.96574166
      ,      ,31.465088,10.96597096
      ,      ,31.475101,11.96620026
      ,      ,31.485114,7.96528305
      ,      ,31.495127,5.96482444
      ,      ,31.505139,6.96505374
      ,      ,31.515152,3.96436583
      ,      ,31.525165,3.96436583
      ,      ,31.535178,2.96413653
      ,      ,31.545190,3.96436583
      ,      ,31.555203,3.96436583
      ,      ,31.565216,7.96528305
      ,      ,31.575229,13.96665887
      ,      ,31.585242,164.00105439
      ,      ,31.595254,-1327.34083709
      ,      ,31.605267,-749.20829968
      ,      ,31.615280,1814.37940512
      ,      ,31.625293,-213.08539302
      ,      ,31.635305,-197.08172416
      ,      ,31.645318,103.98729618
      ,      ,31.655331,-381.12391600
      ,      ,31.665344,-243.09227212
      ,      ,31.675356,-176.07690879
      ,      ,31.685369,38.97239146
      ,      ,31.695382,-744.20715316
      ,      ,31.705395,-6376.49836102
      ,      ,31.715407,853.15904448
      ,      ,31.725420,820.15147747
      ,      ,31.735433,667.11639404
      ,      ,31.745446,-421.13308814
      ,      ,31.755458,991.19068836
      ,      ,31.765471,6.96505374
      ,      ,31.775484,-252.09433585
      ,      ,31.785497,200.00930932
      ,      ,31.795509,-381.12391600
      ,      ,31.805522,-378.12322809
      ,      ,31.815535,-478.14615844
      ,      ,31.825548,-594.17275764
      ,      ,31.835560,-211.08493441
      ,      ,31.845573,229.01595912
      ,      ,31.855586,-84.05581287
      ,      ,31.865599,-39.04549421
      ,      ,31.875611,-2153.53024176
      ,      ,31.885624,157.99967857
      ,      ,31.895637,138.99532180
      ,      ,31.905650,393.05356489
      ,      ,31.915662,-56.04939237
      ,      ,31.925675,-157.07255202
      ,      ,31.935688,-299.10511312
      ,      ,31.945701,-5.03769790
      ,      ,31.955714,-264.09708750
      ,      ,31.965726,-320.10992849
      ,      ,31.975739,143.99646832
      ,      ,31.985752,607.10263583
      ,      ,31.995765,471.07145056
